season_year,team_name,v1_rank,v2_rank,rank_diff,v1_rating,v2_season_coe
2017,Virginia Tech,33,49,-16,1.273026,19.49876064018682
2017,Fresno State,34,7,27,1.272405,28.514630079757033
2017,Louisville,35,56,-21,1.258387,18.49902001649543
2017,Army,36,12,24,1.231026,26.789985762140137
2017,Michigan,37,50,-13,1.224766,19.296373033437995
2017,Duke,38,52,-14,1.205904,19.171139562684303
2017,FAU,39,4,35,1.155369,29.249568981718536
2017,Memphis,40,20,20,1.154779,24.604142183160306
2017,Navy,41,59,-18,1.122503,18.174019540774523
2017,Arizona State,42,46,-4,1.096723,20.585596254179023
2017,Texas A&M,43,72,-29,1.092456,16.02984336678861
2017,Kentucky,44,61,-17,1.085233,17.96792560120131
2017,Troy,45,18,27,1.07945,25.25675996950001
2017,West Virginia,46,69,-23,1.070762,16.235626088849337
2017,San Diego State,47,22,25,1.022645,24.451414889626854
2017,Utah,48,71,-23,1.016903,16.080367783743657
2017,South Florida,49,28,21,1.000419,22.97769437870502
2017,UCLA,50,66,-16,0.96847,16.704580528050855
2017,Ole Miss,51,81,-30,0.962615,13.212250211589982
2017,Houston,52,51,1,0.959784,19.2226936647614
2017,Syracuse,53,101,-48,0.953781,9.989024342860496
2017,Texas Tech,54,74,-20,0.950631,15.402264190618338
2017,Georgia Tech,55,96,-41,0.941968,10.681811182218016
2017,Virginia,56,68,-12,0.937073,16.39307073491472
2017,Oregon,57,77,-20,0.905093,14.649371926766417
2017,Missouri,58,64,-6,0.902016,16.951275901427415
2017,Pittsburgh,59,91,-32,0.889659,11.328816003162082
2017,Arizona,60,62,-2,0.848169,17.12215254701994
2017,North Texas,61,26,35,0.843319,23.72832279272599
2017,Toledo,62,17,45,0.842659,25.55027369685177
2017,Temple,63,63,0,0.836935,17.026633904998253
2017,Vanderbilt,64,85,-21,0.828827,12.516491855449086
2017,Appalachian State,65,55,10,0.819526,18.705959015575328
2017,Maryland,66,100,-34,0.79434,10.02335094308475
2017,Florida,67,98,-31,0.776354,10.067934370932113
2017,Nebraska,68,99,-31,0.76978,10.042527039323309
2017,Marshall,69,30,39,0.734622,22.782372234268504
2017,Ohio,70,34,36,0.733433,22.295487557492002
2017,SMU,71,65,6,0.719171,16.94396344066054
2017,Minnesota,72,84,-12,0.70174,12.81526280639006
2017,California,73,86,-13,0.695478,12.329956557521122
2017,Wyoming,74,45,29,0.691964,20.662018101853484
2017,Middle Tennessee,75,48,27,0.679058,19.876321133694738
2017,Tennessee,76,110,-34,0.675807,7.4108641638773305
2017,Indiana,77,94,-17,0.674712,11.160902161954926
2017,Arkansas,78,118,-40,0.674015,5.72270011639328
2017,Rutgers,79,105,-26,0.673222,9.208284412022676
2017,Tulane,80,82,-2,0.664489,12.913924267107742
2017,Louisiana Tech,81,67,14,0.647106,16.645702870236384
2017,FIU,82,39,43,0.628354,21.529217716623457
2017,Akron,83,58,25,0.619807,18.257339146219945
2017,Northern Illinois,84,53,31,0.619508,19.038348638487417
2017,Central Michigan,85,42,43,0.604027,21.142971629487597
2017,Southern Miss,86,44,42,0.598755,20.730830934620542
2017,UAB,87,60,27,0.566627,18.034439881022433
2017,Colorado State,88,70,18,0.550086,16.202088110412262
2017,New Mexico State,89,37,52,0.54973,21.777007706475693
2017,Georgia State,90,57,33,0.532791,18.28319792707772
2017,UNLV,91,73,18,0.529389,15.57396956721879
2017,Buffalo,92,75,17,0.525072,15.35495821923457
2017,Utah State,93,79,14,0.491509,14.457787249531279
2017,North Carolina,94,116,-22,0.491474,6.076244964033501
2017,Air Force,95,90,5,0.478037,11.542702413861338
2017,Colorado,96,95,1,0.474772,10.98333542603734
2017,Western Michigan,97,87,10,0.442117,12.18913956212161
2017,Miami (OH),98,88,10,0.44119,11.969120542336935
2017,South Alabama,99,102,-3,0.438292,9.75012703598966
2017,Cincinnati,100,107,-7,0.438208,8.817919329253492
2017,Illinois,101,115,-14,0.435642,6.130842699634565
2017,Arkansas State,102,83,19,0.435102,12.827735907691366
2017,ULM,103,103,0,0.434798,9.403998030023637
2017,Eastern Michigan,104,76,28,0.433673,14.67721695899562
2017,BYU,105,109,-4,0.429269,7.897302745290293
2017,East Carolina,106,106,0,0.421499,9.126709409988576
2017,Tulsa,107,117,-10,0.41673,5.875961469124828
2017,UConn,108,111,-3,0.414753,7.044374587742926
2017,Western Kentucky,109,89,20,0.409178,11.881684638914187
2017,Baylor,110,125,-15,0.395571,2.3834656141542716
2017,Nevada,111,108,3,0.385179,8.365213777863667
2017,Massachusetts,112,97,15,0.374633,10.204498936007052
2017,Old Dominion,113,93,20,0.371503,11.220374230942443
2017,UTSA,114,78,36,0.361355,14.505798384587198
2017,Louisiana,115,92,23,0.345843,11.254910993216718
2017,Kansas,116,128,-12,0.345041,0.0
2017,Idaho,117,104,13,0.341033,9.327980713863582
2017,New Mexico,118,113,5,0.323627,6.430349035376938
2017,Bowling Green,119,114,5,0.312228,6.1741205890802355
2017,San Jose State,120,120,0,0.306799,3.479378232476661
2017,Georgia Southern,121,112,9,0.300654,6.611663272363525
2017,Kent State,122,122,0,0.27708,3.0685141795805033
2017,Oregon State,123,126,-3,0.276987,0.0
2017,Hawai'i,125,119,6,0.258887,5.504153444230216
2017,Charlotte,126,121,5,0.253871,3.270295573214609
2017,Rice,127,123,4,0.245224,3.063754728065469
2017,UTEP,128,127,1,0.229717,0.0
2017,Ball State,129,124,5,0.218083,2.933760891119827
2017,Texas State,130,129,1,0.179908,0.0
2018,Clemson,1,1,0,5.378308,31.280534524738915
2018,Alabama,2,11,-9,3.709456,27.12203647971473
2018,Ohio State,3,7,-4,2.954403,28.95513368692749
2018,Notre Dame,4,3,1,2.739321,30.041355133800277
2018,Oklahoma,5,10,-5,2.534782,27.159574071837234
2018,Texas,6,5,1,2.424553,29.56723510218814
2018,Northwestern,7,19,-12,2.231322,25.19530554264332
2018,Georgia,8,27,-19,2.110109,22.819683850624077
2018,Michigan,9,15,-6,1.97279,26.255523879385503
2018,Washington,10,22,-12,1.937958,24.07615115553807
2018,Kentucky,11,9,2,1.897509,27.491896890181216
2018,Florida,12,21,-9,1.896887,24.465941895868475
2018,Washington State,13,12,1,1.855674,26.968327428375275
2018,LSU,14,23,-9,1.812707,23.929251331540357
2018,Texas A&M,15,31,-16,1.806949,21.954553459396497
2018,Stanford,16,45,-29,1.75911,19.813084162900452
2018,Iowa,17,41,-24,1.743001,20.35828918846778
2018,Syracuse,18,8,10,1.690285,27.50527443811445
2018,Penn State,19,32,-13,1.661144,21.901081909957874
2018,Duke,20,38,-18,1.639052,21.01606699319079
2018,Pittsburgh,21,66,-45,1.631874,16.958998282121115
2018,Auburn,22,78,-56,1.602795,14.76345467768202
2018,Utah,23,29,-6,1.577611,22.25164070045016
2018,Purdue,24,48,-24,1.561272,19.252422877288275
2018,Oklahoma State,25,72,-47,1.544747,16.05115479615495
2018,Minnesota,26,40,-14,1.535978,20.504731306814502
2018,West Virginia,27,43,-16,1.527011,20.067686463445664
2018,Oregon,28,39,-11,1.508824,20.60765463585961
2018,TCU,29,73,-44,1.456096,15.803449194947381
2018,Wisconsin,30,52,-22,1.443175,18.737591378639138
2018,Iowa State,31,42,-11,1.413955,20.22616369701292
2018,Michigan State,32,65,-33,1.33737,17.05253236497772
2018,Fresno State,33,2,31,1.327687,30.370995142587354
2018,Missouri,34,53,-19,1.318175,18.733103673998045
2018,Mississippi State,35,51,-16,1.304554,18.957790054271197
2018,Virginia,36,46,-10,1.280132,19.48307211881341
2018,UCF,37,14,23,1.22008,26.56423490151843
2018,Baylor,38,63,-25,1.185009,17.55011463129157
2018,Arizona State,39,44,-5,1.182887,20.045508415111968
2018,NC State,40,37,3,1.168201,21.104737039183732
2018,Wake Forest,41,58,-17,1.164148,18.153121535465857
2018,Cincinnati,42,4,38,1.158597,29.625933613491746
2018,South Carolina,43,74,-31,1.12189,15.624661862605688
2018,Maryland,44,80,-36,1.103103,14.517160509685034
2018,Georgia Tech,45,67,-22,1.087553,16.839283245769984
2018,California,46,54,-8,1.082844,18.630313832077228
2018,Miami (FL),47,71,-24,1.072744,16.12543489559413
2018,Boise State,48,20,28,1.056292,24.551547052759975
2018,Virginia Tech,49,81,-32,1.053008,14.47642384593943
2018,Boston College,50,64,-14,1.047976,17.36937364087273
2018,UAB,51,6,45,1.013285,29.174555119899196
2018,Northern Illinois,52,26,26,0.959038,23.05882134539192
2018,Appalachian State,53,18,35,0.948839,25.462168740251112
2018,Army,54,36,18,0.943636,21.279875696013157
2018,Troy,55,24,31,0.93992,23.767081469089796
2018,Florida State,56,98,-42,0.936994,9.9591174409271
2018,Tennessee,57,92,-35,0.936241,11.236904794698388
2018,USC,58,90,-32,0.927797,11.687564942382734
2018,Texas Tech,59,88,-29,0.918621,12.60607097323971
2018,BYU,60,62,-2,0.910923,17.625295275959886
2018,Indiana,61,84,-23,0.9034,13.605964972744324
2018,Georgia Southern,62,17,45,0.890004,25.660419059250312
2018,Temple,63,30,33,0.887008,22.17209014781096
2018,Nebraska,64,104,-40,0.870156,8.961334947416173
2018,Vanderbilt,65,79,-14,0.848746,14.55180083647016
2018,Ohio,66,35,31,0.847907,21.318179103820214
2018,Buffalo,67,16,51,0.815971,25.976566902328468
2018,Kansas State,68,95,-27,0.80893,10.545060882065675
2018,Utah State,69,13,56,0.795797,26.81009537466253
2018,Arizona,70,91,-21,0.775343,11.483169085014197
2018,UCLA,71,103,-32,0.762634,9.184312814876783
2018,Marshall,72,28,44,0.757099,22.33177079864678
2018,San Diego State,73,70,3,0.749759,16.45588899230843
2018,Middle Tennessee,74,47,27,0.74524,19.392751645602054
2018,Colorado,75,89,-14,0.694259,12.22633415012724
2018,Nevada,76,34,42,0.691331,21.451382197450595
2018,Eastern Michigan,77,60,17,0.685228,17.846180732126435
2018,Tulane,78,57,21,0.681286,18.55596506610037
2018,FIU,79,25,54,0.665491,23.088304344570737
2018,Miami (OH),80,59,21,0.654285,18.106937216588484
2018,Western Michigan,81,68,13,0.652156,16.78757266887582
2018,Houston,82,56,26,0.628509,18.565420375345568
2018,Kansas,83,97,-14,0.618136,10.327562449562793
2018,Illinois,84,105,-21,0.606508,8.940698066094154
2018,Ole Miss,85,101,-16,0.602207,9.486093396431809
2018,Louisiana Tech,86,50,36,0.596918,18.979177373060228
2018,South Florida,87,77,10,0.594012,14.89564894067258
2018,Akron,88,102,-14,0.580757,9.226849787477558
2018,Hawai'i,89,33,56,0.564235,21.87211953602209
2018,Memphis,90,61,29,0.552127,17.828637881985774
2018,Arkansas State,91,55,36,0.540147,18.586661635477146
2018,Louisiana,92,69,23,0.539464,16.73764988999765
2018,Toledo,93,75,18,0.530191,15.084889469231847
2018,North Texas,94,49,45,0.524926,19.04988853314132
2018,Louisville,95,127,-32,0.507031,2.3761291395438557
2018,North Carolina,96,121,-25,0.504525,3.209902075563032
2018,ULM,97,76,21,0.466769,15.068512991053822
2018,SMU,98,87,11,0.466005,12.657166069767607
2018,Coastal Carolina,99,86,13,0.460635,12.81586041768799
2018,Oregon State,100,117,-17,0.456498,3.621809824885892
2018,FAU,101,94,7,0.427429,10.854280041948341
2018,Southern Miss,102,83,19,0.417906,14.187622073848019
2018,Rutgers,104,126,-22,0.402294,2.4665005264532245
2018,Old Dominion,105,96,9,0.392096,10.411120166196104
2018,Wyoming,106,82,24,0.383113,14.338468619446903
2018,UNLV,107,99,8,0.373838,9.597397814641582
2018,Charlotte,108,85,23,0.372936,13.565571993312146
2018,Arkansas,109,125,-16,0.3711,2.56906221600745
2018,Navy,110,115,-5,0.358649,5.6192653684028
2018,Ball State,111,100,11,0.351418,9.572785972434563
2018,East Carolina,112,108,4,0.337543,8.458746695337123
2018,Massachusetts,113,113,0,0.334446,5.887454175897017
2018,Air Force,114,93,21,0.323417,11.16596331614037
2018,Western Kentucky,115,107,8,0.303185,8.59695444956683
2018,Bowling Green,116,110,6,0.30014,6.5596370891837354
2018,Colorado State,117,106,11,0.29506,8.691276832247892
2018,San Jose State,118,122,-4,0.275349,3.012707361584259
2018,Tulsa,119,114,5,0.272844,5.830177967398326
2018,South Alabama,120,116,4,0.271961,5.402565234980009
2018,UTSA,121,109,12,0.267633,7.94086770042305
2018,New Mexico,122,112,10,0.256959,6.160728796240709
2018,Rice,123,120,3,0.248112,3.244742642097118
2018,Georgia State,124,124,0,0.238154,2.8875336614116565
2018,New Mexico State,125,123,2,0.231593,2.934071797063286
2018,Kent State,126,118,8,0.221268,3.337712785107828
2018,Central Michigan,127,128,-1,0.206859,0.0
2018,UConn,128,129,-1,0.203345,0.0
2018,Texas State,129,111,18,0.200009,6.508533444207732
2018,UTEP,130,119,11,0.168071,3.2455715072924
2019,LSU,1,1,0,5.098874,38.34682251757826
2019,Clemson,2,15,-13,3.51734,27.10997154241068
2019,Ohio State,3,7,-4,2.747761,28.161239661189256
2019,Oregon,4,4,0,2.724506,29.50922708786959
2019,Georgia,5,17,-12,2.546012,26.21195063997402
2019,Oklahoma,6,20,-14,2.087648,25.587579936810034
2019,Penn State,7,22,-15,2.083045,25.202626380539673
2019,Utah,8,23,-15,2.047983,25.142287100976
2019,Notre Dame,9,19,-10,2.030815,25.705162536067476
2019,Wisconsin,10,24,-14,1.986091,24.6203007789858
2019,Florida,11,26,-15,1.964945,23.642476369178837
2019,Iowa,12,21,-9,1.926624,25.506303919194107
2019,Minnesota,13,12,1,1.828357,27.650478015180028
2019,Washington,14,57,-43,1.823149,18.331469475961086
2019,USC,15,32,-17,1.811466,21.442448932246634
2019,Auburn,16,35,-19,1.787658,21.057964319883368
2019,Alabama,17,40,-23,1.775907,20.451536163824663
2019,Arizona State,18,37,-19,1.744832,20.764725703855504
2019,Texas,19,38,-19,1.703493,20.757343300033423
2019,Michigan,20,29,-9,1.641614,22.863545313907906
2019,Boise State,21,16,5,1.554831,26.383502269081607
2019,Cincinnati,22,3,19,1.539372,29.797616952194048
2019,Memphis,23,5,18,1.536766,29.222691948080556
2019,Baylor,24,10,14,1.484128,27.876539576400386
2019,California,25,31,-6,1.424449,22.14616178222042
2019,Appalachian State,26,2,24,1.389662,30.22680850932593
2019,Louisville,27,33,-6,1.388575,21.442239565931057
2019,Hawai'i,28,14,14,1.343199,27.148990018167908
2019,Air Force,29,8,21,1.32594,28.053075897206984
2019,Virginia,30,28,2,1.32332,22.960987107881362
2019,Navy,31,9,22,1.302658,27.94598484732236
2019,Texas A&M,32,62,-30,1.261443,17.594023042007763
2019,Tennessee,33,42,-9,1.251759,20.11767697313671
2019,Michigan State,34,63,-29,1.220551,17.39288851660231
2019,BYU,35,59,-24,1.217324,17.969027355730482
2019,Kentucky,36,53,-17,1.211658,19.053464073328747
2019,Pittsburgh,37,46,-9,1.185801,19.579629971488494
2019,UCF,38,30,8,1.163034,22.56877830405745
2019,Kansas State,39,36,3,1.160871,20.97204513213344
2019,Louisiana,40,11,29,1.157993,27.683795657322495
2019,Colorado,41,67,-26,1.1515,16.685897027167627
2019,North Carolina,42,49,-7,1.126553,19.346188703009098
2019,FAU,43,13,30,1.124851,27.526027547107
2019,Oklahoma State,44,56,-12,1.108632,18.54883357743616
2019,San Diego State,45,25,20,1.08921,24.472631678653876
2019,Wake Forest,46,50,-4,1.087212,19.15595301764803
2019,Miami (FL),47,75,-28,1.072845,14.350431503573876
2019,Oregon State,48,76,-28,1.050701,13.97016695895129
2019,UCLA,49,85,-36,1.042166,12.968281228485832
2019,Virginia Tech,50,65,-15,1.022595,16.84228372935765
2019,Iowa State,51,66,-15,1.006862,16.78215531227191
2019,Illinois,52,54,-2,1.000603,18.939855425582195
2019,South Carolina,53,101,-48,0.996851,9.422315735554314
2019,SMU,54,6,48,0.98008,29.178400732552053
2019,Florida State,55,83,-28,0.973938,13.144078993607542
2019,Mississippi State,56,86,-30,0.964777,12.713500600141737
2019,Stanford,57,96,-39,0.959442,10.520743831423152
2019,Miami (OH),58,44,14,0.934527,19.77125977198036
2019,Boston College,59,73,-14,0.92747,15.184748683083729
2019,Washington State,60,88,-28,0.924418,12.495827105540123
2019,Kent State,61,52,9,0.892753,19.096805665198158
2019,Marshall,62,48,14,0.886237,19.441389476995376
2019,Utah State,63,68,-5,0.880644,16.617624250517657
2019,Western Kentucky,64,18,46,0.870779,26.00880452427279
2019,Buffalo,65,45,20,0.857554,19.75341294189051
2019,Temple,66,47,19,0.85093,19.50986879726648
2019,Indiana,67,41,26,0.839598,20.252846385190438
2019,Ohio,68,71,-3,0.807519,16.47106955967781
2019,Louisiana Tech,69,27,42,0.803166,23.334150899552146
2019,Georgia Southern,70,70,0,0.791002,16.52459004290272
2019,Western Michigan,71,72,-1,0.783975,16.235570885936365
2019,Wyoming,72,55,17,0.783338,18.732822420762183
2019,Arizona,73,106,-33,0.754504,8.500642060567333
2019,TCU,74,95,-21,0.734847,10.728009716384221
2019,Syracuse,75,93,-18,0.733341,11.367206288757728
2019,Nebraska,76,77,-1,0.731408,13.862925373220154
2019,Arkansas State,77,43,34,0.729439,19.92935934810233
2019,Toledo,78,79,-1,0.727001,13.558577521486505
2019,Duke,79,92,-13,0.725156,11.777198375626472
2019,Central Michigan,80,39,41,0.707925,20.4976486490764
2019,Missouri,81,82,-1,0.675798,13.390580751872475
2019,Nevada,82,61,21,0.671079,17.774310738368598
2019,Georgia State,83,51,32,0.66265,19.12187190897161
2019,West Virginia,84,90,-6,0.662172,12.2416850687178
2019,Tulane,85,64,21,0.662063,16.97251193718885
2019,Liberty,86,60,26,0.644231,17.872534982536557
2019,Purdue,87,91,-4,0.637495,12.2134735825328
2019,Eastern Michigan,88,74,14,0.636374,15.141815747525017
2019,Georgia Tech,89,104,-15,0.62695,8.63231905066851
2019,Tulsa,90,84,6,0.625307,13.038496747676936
2019,Ball State,91,81,10,0.590385,13.44191004644645
2019,Northwestern,92,113,-21,0.562,7.006270741636721
2019,Northern Illinois,93,89,4,0.548715,12.29295767122175
2019,Vanderbilt,94,116,-22,0.54626,6.273511346201546
2019,Charlotte,95,58,37,0.544935,18.199717634664985
2019,UAB,96,34,62,0.542785,21.082209096884633
2019,Ole Miss,97,111,-14,0.5331,7.5024471239275865
2019,Texas Tech,98,102,-4,0.52548,9.182028095529287
2019,Fresno State,99,110,-11,0.515507,7.753467486305283
2019,South Florida,100,105,-5,0.509224,8.528686541892666
2019,NC State,101,112,-11,0.497875,7.373581094728767
2019,Maryland,102,119,-17,0.495433,5.986203801260168
2019,FIU,103,78,25,0.483617,13.731813781484636
2019,Rutgers,104,121,-17,0.481595,5.742661386894598
2019,Kansas,105,115,-10,0.477679,6.897657836481249
2019,Southern Miss,106,69,37,0.463411,16.575981271845848
2019,ULM,107,94,13,0.447931,11.153054332177389
2019,Middle Tennessee,108,107,1,0.426113,8.334889205314724
2019,UNLV,109,98,11,0.425607,9.876107584034967
2019,Houston,110,108,2,0.422062,8.036329884014837
2019,Arkansas,111,127,-16,0.409955,2.624632545786333
2019,San Jose State,112,80,32,0.408824,13.499243825860061
2019,Troy,113,97,16,0.389891,10.332946115467024
2019,Colorado State,114,100,14,0.382725,9.461028624408279
2019,Bowling Green,115,117,-2,0.361134,6.179405230776636
2019,Coastal Carolina,116,87,29,0.357959,12.53460523346583
2019,Texas State,117,120,-3,0.335017,5.9101045758988775
2019,Army,118,114,4,0.311954,6.9646849362897765
2019,Rice,119,99,20,0.309038,9.626284062284594
2019,South Alabama,120,122,-2,0.308214,3.4265416285918353
2019,New Mexico,121,126,-5,0.272898,2.6575682936866833
2019,North Texas,122,109,13,0.258615,8.010966226030455
2019,UTSA,123,103,20,0.247978,8.754530624320118
2019,East Carolina,124,118,6,0.245454,6.085736942547978
2019,UConn,125,123,2,0.230839,3.203867245008972
2019,New Mexico State,126,125,1,0.208365,2.7107244692452674
2019,Akron,127,130,-3,0.188029,0.0
2019,Old Dominion,128,129,-1,0.185174,0.0
2019,Massachusetts,129,124,5,0.165114,2.949185921582889
2019,UTEP,130,128,2,0.121192,0.0
2020,Alabama,1,2,-1,8.940483,27.888229109641664
2020,Texas A&M,2,6,-4,4.116908,25.085890945250863
2020,Oklahoma,3,20,-17,3.880615,18.993058196881712
2020,Florida,4,18,-14,3.64387,19.554991071654054
2020,Georgia,5,25,-20,3.550433,18.37971128006886
2020,Iowa State,6,4,2,3.155798,26.641664476432396
2020,Ohio State,7,34,-27,3.153074,16.86592211091235
2020,Auburn,8,38,-30,2.984099,15.528915268870055
2020,Notre Dame,9,7,2,2.79212,24.059552386283574
2020,Oklahoma State,10,14,-4,2.780062,20.69383471093022
2020,Clemson,11,23,-12,2.513491,18.50894942673032
2020,LSU,12,52,-40,2.405348,11.62795660673423
2020,Kentucky,13,47,-34,2.367141,13.636140838670338
2020,Missouri,14,40,-26,2.203257,15.138530738146851
2020,Ole Miss,15,39,-24,2.115694,15.472532782167598
2020,Louisiana,16,5,11,2.113653,26.54065043390838
2020,Texas,17,28,-11,2.079489,17.992788409322234
2020,Mississippi State,18,49,-31,2.066827,12.08218521152099
2020,Coastal Carolina,19,1,18,1.964912,31.06051923776723
2020,Arkansas,20,62,-42,1.892653,10.162775890191563
2020,North Carolina,21,15,6,1.865177,20.645452663140034
2020,Northwestern,22,17,5,1.835142,20.02279399062718
2020,Miami (FL),23,11,12,1.803505,21.886994354934735
2020,TCU,24,32,-8,1.798464,17.09636772803809
2020,Kansas State,25,51,-26,1.708467,11.663334166635046
2020,NC State,26,9,17,1.639201,23.73247613429828
2020,Tennessee,27,72,-45,1.573268,7.920765194046834
2020,Liberty,28,8,20,1.536807,23.80729294446741
2020,West Virginia,29,43,-14,1.513388,14.249079909579281
2020,South Carolina,30,76,-46,1.313903,6.291563453465276
2020,Virginia Tech,31,46,-15,1.274048,13.764771598366915
2020,BYU,32,3,29,1.241584,26.962513573931254
2020,Appalachian State,33,21,12,1.168206,18.932253810343482
2020,Cincinnati,34,13,21,1.147617,20.78753858519411
2020,Boston College,35,35,0,1.091987,16.843907110236188
2020,Pittsburgh,36,45,-9,1.069241,13.88458343117602
2020,Virginia,37,53,-16,1.065219,11.559581704671263
2020,Texas Tech,38,67,-29,1.010131,8.803044031222283
2020,Georgia Southern,39,22,17,0.989537,18.927734928654164
2020,Georgia State,40,29,11,0.944408,17.902137363933598
2020,Baylor,41,79,-38,0.897632,5.102987323212872
2020,Indiana,42,19,23,0.867647,19.159142406559067
2020,Tulsa,43,24,19,0.843833,18.42791123489994
2020,Memphis,44,27,17,0.836458,18.047185327430807
2020,Wake Forest,45,68,-23,0.803391,8.789160888406066
2020,Arkansas State,46,69,-23,0.799398,8.738034773749968
2020,Ball State,47,12,35,0.797618,21.644928473279766
2020,Louisville,48,54,-6,0.787255,11.297304225489043
2020,Army,49,31,18,0.780524,17.13337092562537
2020,Marshall,50,36,14,0.755637,16.698695621063997
2020,Tulane,51,30,21,0.7516,17.642707398614185
2020,Florida State,52,78,-26,0.722618,5.820862118153166
2020,Nevada,53,16,37,0.712886,20.578488185615594
2020,UAB,54,42,12,0.708656,14.72706747242938
2020,Georgia Tech,55,64,-9,0.699742,9.457528398582813
2020,UTSA,56,26,30,0.685811,18.084479406017437
2020,SMU,57,33,24,0.685175,17.080447557460413
2020,UCF,58,41,17,0.682399,14.899730172531473
2020,Iowa,59,37,22,0.674397,15.537026592690225
2020,San Jose State,60,10,50,0.669065,21.967346789943655
2020,Troy,61,55,6,0.655365,11.133426298958526
2020,Vanderbilt,62,83,-21,0.622835,0.0
2020,South Alabama,63,48,15,0.617978,12.272006038806971
2020,Syracuse,64,80,-16,0.561059,2.83542521018122
2020,FAU,65,50,15,0.556324,12.016037441298211
2020,Duke,66,77,-11,0.551404,5.8979109589509235
2020,Penn State,67,60,7,0.540032,10.376477639470714
2020,Texas State,68,73,-5,0.539554,6.743227638385196
2020,Kansas,69,81,-12,0.539415,0.0
2020,Hawai'i,70,44,26,0.532121,13.908837673219574
2020,Louisiana Tech,71,58,13,0.510762,10.553458468029167
2020,Western Kentucky,72,56,16,0.506184,10.940201225401632
2020,Rutgers,73,57,16,0.465038,10.733731887696354
2020,Nebraska,74,65,9,0.456815,9.342521645423723
2020,Navy,75,71,4,0.422449,8.281401161582309
2020,Houston,76,70,6,0.417794,8.604663133819685
2020,Middle Tennessee,77,63,14,0.395883,9.894995856203892
2020,San Diego State,78,61,17,0.388091,10.202929114403586
2020,East Carolina,79,59,20,0.365082,10.395635048400944
2020,North Texas,80,66,14,0.350708,8.989482476898639
2020,Southern Miss,81,74,7,0.323667,6.555023604592686
2020,Illinois,82,75,7,0.31068,6.545286628242517
2020,ULM,83,82,1,0.285649,0.0
2020,South Florida,84,84,0,0.213991,0.0
2021,Georgia,1,3,-2,5.19648,31.69270744982961
2021,Alabama,2,24,-22,3.868277,24.738892512546826
2021,Baylor,3,1,2,2.924354,33.51921377032038
2021,Oklahoma State,4,10,-6,2.911597,29.18983346028533
2021,Michigan,5,2,3,2.519576,33.0603597337932
2021,Ohio State,6,29,-23,2.247528,23.74049535546349
2021,Oklahoma,7,37,-30,2.120546,22.111328174986486
2021,Michigan State,8,11,-3,2.02362,28.831305802691084
2021,Arkansas,9,19,-10,1.845479,25.349522451602105
2021,Ole Miss,10,15,-5,1.803634,26.321339447218225
2021,Cincinnati,11,9,2,1.756287,29.96379981996122
2021,Purdue,12,14,-2,1.750823,26.76529410578163
2021,Iowa,13,21,-8,1.746048,25.1502288471928
2021,Kentucky,14,28,-14,1.736354,24.049615282561206
2021,Wisconsin,15,35,-20,1.725023,22.414587349310928
2021,Minnesota,16,17,-1,1.712912,25.41037033683888
2021,Notre Dame,17,22,-5,1.710212,24.897944023377477
2021,San Diego State,18,7,11,1.63188,30.322631295848744
2021,Clemson,19,48,-29,1.626853,18.771204812532268
2021,Texas A&M,20,57,-37,1.602513,17.798087924853686
2021,Kansas State,21,42,-21,1.571736,20.223368456632684
2021,Iowa State,22,71,-49,1.555769,15.472925137105195
2021,Texas Tech,23,49,-26,1.478643,18.45733667985448
2021,Pittsburgh,24,12,12,1.463656,27.592227358246458
2021,Utah State,25,6,19,1.41453,30.328737020965434
2021,Oregon,26,30,-4,1.413794,23.695988901168185
2021,Auburn,27,86,-59,1.364583,12.813208273628764
2021,Wake Forest,28,13,15,1.353658,27.185717856482153
2021,Houston,29,5,24,1.348817,30.695144014922334
2021,Utah,30,26,4,1.331417,24.28677601883127
2021,Mississippi State,31,54,-23,1.329735,18.048422906656626
2021,Penn State,32,70,-38,1.32129,15.716872107475849
2021,Army,33,39,-6,1.256109,21.893469664868782
2021,Tennessee,34,68,-34,1.238709,16.082828965499548
2021,Texas,35,89,-54,1.234103,12.624533504441766
2021,Air Force,36,16,20,1.229873,25.484816846361486
2021,Fresno State,37,18,19,1.221251,25.38879493332062
2021,UTSA,38,4,34,1.206725,31.448906280313384
2021,West Virginia,39,73,-34,1.202301,15.168599563999852
2021,LSU,40,90,-50,1.199134,12.40727066121013
2021,Boise State,41,50,-9,1.184909,18.425407858814495
2021,Maryland,42,53,-11,1.169154,18.326583547989713
2021,BYU,43,31,12,1.1686,23.5067557531039
2021,South Carolina,44,56,-12,1.162283,18.01783367556549
2021,TCU,45,99,-54,1.148309,10.638489600808592
2021,Western Michigan,46,40,6,1.143969,21.165302276824505
2021,Louisiana,47,8,39,1.138602,29.97788157073602
2021,Central Michigan,48,27,21,1.109652,24.237447752309148
2021,Northern Illinois,49,20,29,1.067097,25.258998387213826
2021,UAB,50,32,18,1.027176,22.850934624226124
2021,Wyoming,51,61,-10,1.023985,17.32555414772352
2021,Missouri,52,80,-28,1.019088,13.91378059371608
2021,NC State,53,36,17,1.006785,22.185711233740413
2021,Miami (FL),54,64,-10,0.978532,16.91329949749467
2021,UCF,55,41,14,0.959292,20.739899884214196
2021,Illinois,56,65,-9,0.92115,16.668558023732743
2021,North Carolina,57,82,-25,0.882845,13.676134376759581
